category,Project_Nr,Link,updates,updates_downloaded,save_path
video,1876686027,"https://www.kickstarter.com/projects/595518883/bubble-heads?ref=discovery_category_popular
",5,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,867054068_0,"https://www.kickstarter.com/projects/867054068/daymak-photon-scooter?ref=discovery_category_popular
",13,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1876952607,"https://www.kickstarter.com/projects/1876952607/rose-buddies-pin-part-2?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,93537940_3,https://www.kickstarter.com/projects/93537940/the-zeroes-project?ref=discovery_category_popular,1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,2070744296,"https://www.kickstarter.com/projects/1173154545/transfusion-a-documentary-film-about-the-exchange?ref=discovery_category_popular
",6,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,732932434,https://www.kickstarter.com/projects/732932434/remembering-nancy-a-short-sci-fi-film?ref=discovery_category_popular,5,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,790451065,"https://www.kickstarter.com/projects/810383266/journey-to-the-never-never?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,cozette,"https://www.kickstarter.com/projects/cozette/brookford-almanac?ref=discovery_category_popular
",8,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,805793065,"https://www.kickstarter.com/projects/805793065/tooa-barefoot-adventure-sandals?ref=discovery_category_popular
",9,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
design,112568161,"https://www.kickstarter.com/projects/wheelguard/wheelguard-the-smart-bolt-realtime-rim-theft-detec?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,2029458606_0,https://www.kickstarter.com/projects/2029458606/the-lengths-movie?ref=discovery_category_popular,16,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1736650755_0,"https://www.kickstarter.com/projects/1736650755/book-of-choices-campaign-1?ref=discovery_category_popular
",13,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,854222557,"https://www.kickstarter.com/projects/cvmt/tiny-town?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,energyaware,"https://www.kickstarter.com/projects/energyaware/neurio-home-intelligence?ref=discovery_category_popular
",47,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
design,bebezhang_0,"https://www.kickstarter.com/projects/bebezhang/moora-the-stubby-squid-hard-enamel-lapel-pin?ref=discovery_category_popular
",11,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
design,2122088413,"https://www.kickstarter.com/projects/796571075/leather-quick-draw-knife-sheath?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
design,venclass,"https://www.kickstarter.com/projects/venclass/refillable-bamboo-notebooks?ref=discovery_category_popular
",7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,17670847,"https://www.kickstarter.com/projects/17670847/the-brothers-brew-documentary?ref=discovery_category_popular
",8,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,nikiang,"https://www.kickstarter.com/projects/nikiang/were-you-gay-in-high-school?ref=discovery_category_popular
",15,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1988146637,"https://www.kickstarter.com/projects/hopewrestling/hope-wrestling-web-series?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1850359670,"https://www.kickstarter.com/projects/1439379955/shake-the-lake-movie?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,leeriest,"https://www.kickstarter.com/projects/leeriest/lee-priest-the-comeback-a-film-by-ajay-johnson-and?ref=discovery_category_popular
",27,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,roboto,"https://www.kickstarter.com/projects/roboto/droplens-animated-shortfilm?ref=discovery_category_popular
",13,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,iheartyoshimi,"https://www.kickstarter.com/projects/iheartyoshimi/indigo-a-cinematic-cosmic-short-film?ref=discovery_category_popular
",17,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,ryanpolly,"https://www.kickstarter.com/projects/ryanpolly/pizza-time-an-action-comedy-short?ref=discovery_category_popular
",16,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,2144444144,"https://www.kickstarter.com/projects/2144444144/just-josie-short-student-film?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,455670673,"https://www.kickstarter.com/projects/1747771063/the-nurture-smart-baby-safe-engagedmotivated-comfo?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
design,1190077482,"https://www.kickstarter.com/projects/1190077482/forsyth-native-not-your-average-sunglasses?ref=discovery_category_popular
",8,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
technology,32835260,"https://www.kickstarter.com/projects/110419476/oviary-a-new-home-for-birth-control-never-forget-a?ref=discovery_category_popular
",4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,mikeymurray,"https://www.kickstarter.com/projects/mikeymurray/natalie-0?ref=discovery_category_popular
",15,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,inherentfilm,"https://www.kickstarter.com/projects/inherentfilm/inherent-1?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,deuux,"https://www.kickstarter.com/projects/deuux/fruit-pleasure-pins?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,889121208,https://www.kickstarter.com/projects/889121208/the-sun-is-on-fire?ref=discovery_category_popular,8,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,voixatch,"https://www.kickstarter.com/projects/voixatch/voixatch-first-smart-watch-with-built-in-bluetooth-headset?ref=discovery_category_popular
",9,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1974972613,"https://www.kickstarter.com/projects/1534214934/400challenge-one-womans-13000-mile-journey?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1994075163,"https://www.kickstarter.com/projects/1994075163/pushing-motherhood-a-documentary?ref=discovery_category_popular
",30,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,1760134123,"https://www.kickstarter.com/projects/1865098753/the-gearbox-automatic-an-autostreaming-hifi-turnta?ref=discovery_category_popular
",16,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
technology,270338635,"https://www.kickstarter.com/projects/270338635/the-bhive-a-maker-truck-teaching-kids-in-areas-of?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,5519116,https://www.kickstarter.com/projects/1144130879/star-wars-revan-the-fall?ref=discovery_category_popular,8,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,1728612326,"https://www.kickstarter.com/projects/1778168609/panda-vision?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
design,slugoptic,"https://www.kickstarter.com/projects/slugoptic/slug-magnetic-snowsports-goggles?ref=discovery_category_popular
",12,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
technology,1761567868,"https://www.kickstarter.com/projects/1761567868/infernal-contraption-help-us-upgrade?ref=discovery_category_popular
",6,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,2000846230,"https://www.kickstarter.com/projects/1521823687/ag-storyteller?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,182650597_0,https://www.kickstarter.com/projects/182650597/the-american-game?ref=discovery_category_popular,4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,sharedharvestfund,"https://www.kickstarter.com/projects/sharedharvestfund/shared-harvest-fund-shf?ref=discovery_category_popular
",21,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
design,nextchapter,"https://www.kickstarter.com/projects/nextchapter/1909-baseball-card-restoration-and-reprint-project?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,1255964572_0,https://www.kickstarter.com/projects/1255964572/self-medicated?ref=discovery_category_popular,7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,2031549501,"https://www.kickstarter.com/projects/1447390084/the-flask-done-right-slick-shotz?ref=discovery_category_popular
",4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1601505566,"https://www.kickstarter.com/projects/1601505566/lady-in-the-park?ref=discovery_category_popular
",25,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1222069879,"https://www.kickstarter.com/projects/1726696817/lost-an-independant-feature-film?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,1795218868,"https://www.kickstarter.com/projects/156894760/violin-carbon-fiber-engineering-and-tooling?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
technology,steelmanpowergear,"https://www.kickstarter.com/projects/steelmanpowergear/steelman-powerpants-wearable-fitness-and-weightlos?ref=discovery_category_popular
",28,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1818324717,https://www.kickstarter.com/projects/entertainment/a-predator-and-its-prey?ref=discovery_category_popular,1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,channel7video,"https://www.kickstarter.com/projects/channel7video/attack-on-toxic-island?ref=discovery_category_popular
",9,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,wandrd,"https://www.kickstarter.com/projects/wandrd/the-travel-journal?ref=discovery_category_popular
",10,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,143529417,"https://www.kickstarter.com/projects/143529417/mr-happy?ref=discovery_category_popular
",15,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,daxflame,"https://www.kickstarter.com/projects/daxflame/dax-flames-invention-documentary?ref=discovery_category_popular
",8,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,308945464,https://www.kickstarter.com/projects/308945464/disconnect-short-film?ref=discovery_category_popular,4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1066171846,"https://www.kickstarter.com/projects/1066171846/bee-the-change-national-campaign-vanishing-of-the?ref=discovery_category_popular
",7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,steverstorm_0,"https://www.kickstarter.com/projects/steverstorm/the-hollow-waltz-pt-2-film-series?ref=discovery_category_popular
",7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,2017950600,"https://www.kickstarter.com/projects/1308280894/the-big-swings-app-find-swimming-holes-on-your-pho?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,203821943,"https://www.kickstarter.com/projects/203821943/dysphoria?ref=discovery_category_popular
",9,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,456145664,"https://www.kickstarter.com/projects/734008586/swarm-a-new-way-to-gather-your-friends?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,momentplz,"https://www.kickstarter.com/projects/momentplz/no-more-cold-hands-the-future-of-gaming-and-workst?ref=discovery_category_popular
",35,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1724832331,https://www.kickstarter.com/projects/autoscopy/autoscopy-self-watcher?ref=discovery_category_popular,1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,826656170,"https://www.kickstarter.com/projects/1209210945/adventures-endure?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,1412840479,"https://www.kickstarter.com/projects/1412840479/innerspiration-cards-inspiring-your-values?ref=discovery_category_popular
",13,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
technology,1933326590,"https://www.kickstarter.com/projects/thesantasignal/the-santa-signal-christmas-device-for-inside-your?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1318537803,"https://www.kickstarter.com/projects/1318537803/passport-preachers?ref=discovery_category_popular
",18,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,687842920,"https://www.kickstarter.com/projects/1823646906/the-horde-remembrance-short-film?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,395873802,"https://www.kickstarter.com/projects/606468447/led-lines-led-cap?ref=discovery_category_popular
",6,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,2081504493,"https://www.kickstarter.com/projects/2081504493/the-house-of-gods?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
